,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
1443,CCCCC(CC)Cn1cc(C(C)NCCC)cn1,0.07967253047682,0.3078123225432861,0.002,0.116,0.114,-0.114,-0.289,0.061,0.019,-0.7240000000000001,0.7240000000000001,0.35,0.344,0.118,2.854
1444,CCCCC(CC)Cn1cc(C(C)NCCC)cn1,0.0695664668785149,0.2953910516479148,0.003,0.116,0.113,-0.113,-0.276,0.05,0.02,-0.778,0.778,0.326,0.294,0.119,3.069
1445,CCC1/C=C(\C)C[C@H](C)CC(OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](C(C)=C[C@@H]3CC[C@H](NCCN4CCCC4)[C@H](OC)C3)[C@H](C)C(O)CC1=O)[C@H](C)C[C@@H]2OC,0.0176029253221387,0.3167424078319704,0.033,0.182,0.15,-0.15,-0.27,-0.029,0.046,-0.998,0.998,0.242,0.236,0.215,4.135
1446,CCC1/C=C(\C)C[C@H](C)CC(OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](C(C)=C[C@@H]3CC[C@H](NCCN4CCCC4)[C@H](OC)C3)[C@H](C)C(O)CC1=O)[C@H](C)C[C@@H]2OC,0.0250997870459723,0.3192413617399149,0.025,0.173,0.147,-0.147,-0.278,-0.016,0.041,-1.0,1.0,0.262,0.255,0.198,3.821
1447,CCC1/C=C(\C)C[C@H](C)CC(OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](C(C)=C[C@@H]3CC[C@H](NCCN4CCCC4)[C@H](OC)C3)[C@H](C)C(O)CC1=O)[C@H](C)C[C@@H]2OC,0.0228213290710817,0.2988454879324264,0.024,0.162,0.138,-0.138,-0.26,-0.016,0.039,-1.0,1.0,0.243,0.211,0.187,4.1080000000000005
1448,CN(C)CC(O)CNCCc1ccn(C)n1,0.0709996904433654,0.2855054839826636,0.002,0.11,0.107,-0.107,-0.268,0.053,0.018,-0.982,0.982,0.321,0.292,0.112,3.119
1449,CN(C)CC(O)CNCCc1ccn(C)n1,0.0679127473806104,0.2838150151625835,0.003,0.111,0.108,-0.108,-0.265,0.049,0.019,-0.992,0.992,0.315,0.279,0.113,3.178
1450,CN(C)CC(O)CNCCc1ccn(C)n1,0.0712201863764193,0.2855789826270149,0.002,0.109,0.107,-0.107,-0.268,0.053,0.018,-0.982,0.982,0.321,0.292,0.112,3.115
1451,CCN(CC)S(=O)(=O)c1cc(NC(=O)C[NH+]2CCc3ccccc3C2)ccc1C,0.0016169701757288,0.0358673384434392,0.004,0.021,0.017,-0.017,-0.03,-0.004,0.006,-0.639,0.639,0.026,-0.223,0.026,38.01
1452,CCN(CC)S(=O)(=O)c1cc(NC(=O)C[NH+]2CCc3ccccc3C2)ccc1C,0.0019477140753097,0.0333683845354947,0.003,0.019,0.016,-0.016,-0.029,-0.003,0.005,-0.643,0.643,0.026,-0.23,0.022,38.831
1453,CCCCCCCCN1CCCC[C@H]1C(=O)C[C@H](C(=O)N[C@@H](CCN)C(=O)C(C)C)C(C)O,0.0455691594978121,0.3091352981416098,0.011,0.143,0.132,-0.132,-0.28,0.016,0.029,-0.928,0.928,0.296,0.27,0.154,3.378
1454,CCN(CC)S(=O)(=O)c1cc(NC(=O)C[NH+]2CCc3ccccc3C2)ccc1C,0.0141852383598028,0.0330008913137381,0.0,0.009,0.009,-0.009,-0.032,0.013,0.001,-0.908,0.908,0.045,-0.193,0.01,22.103
1455,Cc1ccc(CNC(=O)c2ccc(CCN)cc2)cn1,0.0338093764016025,0.3522790023758288,0.023,0.182,0.159,-0.159,-0.31,-0.008,0.042,-0.723,0.723,0.302,0.298,0.206,3.309
1456,CCC1CCN(C(=O)CCC(C)(C)C)C(CN)C1,0.0753728597822683,0.3178816368194157,0.003,0.124,0.121,-0.121,-0.297,0.054,0.021,-0.907,0.907,0.351,0.329,0.128,2.846
1457,CCC1CCN(C(=O)CCC(C)(C)C)C(CN)C1,0.0730944018073777,0.3194251083507932,0.004,0.127,0.123,-0.123,-0.298,0.051,0.022,-0.85,0.85,0.349,0.338,0.131,2.865
1458,C[N+]1(Cc2ccc(OC3CCOC3)cc2)CCCC(c2ccccc2)S1(=O)=O,0.0101795622426564,0.0356468425103853,0.0,0.013,0.013,-0.013,-0.034,0.008,0.002,-0.847,0.847,0.042,-0.212,0.013,23.827
1459,C=CC(C)NC(C)c1cc(O)cc(O)c1,0.0516695469789709,0.3119649959491352,0.009,0.139,0.13,-0.13,-0.285,0.024,0.027,-0.631,0.631,0.309,0.303,0.148,3.239
1461,CCN(C(=O)c1ccc(OC)c(O)c1)C1CCNC1,0.0475903722174732,0.3048723767692338,0.01,0.139,0.129,-0.129,-0.277,0.02,0.028,-0.5720000000000001,0.5720000000000001,0.297,0.287,0.149,3.37
1462,CCN(C(=O)c1ccc(OC)c(O)c1)C1CCNC1,0.0474801242509462,0.304100641003545,0.01,0.138,0.128,-0.128,-0.276,0.02,0.028,-0.539,0.539,0.296,0.278,0.148,3.379
1463,COc1ccc(C(C)(C)CNC(=O)C2CCCC(N)C2)cc1OC,0.0556752230961173,0.2868284595809872,0.006,0.121,0.116,-0.116,-0.264,0.033,0.022,-0.5489999999999999,0.5489999999999999,0.298,0.261,0.127,3.36
1464,COc1ccc(C(C)(C)CNC(=O)C2CCCC(N)C2)cc1OC,0.0586519181923453,0.2826022875307869,0.005,0.117,0.112,-0.112,-0.262,0.038,0.021,-0.56,0.56,0.299,0.268,0.121,3.34
1465,Cc1ccc(CNC(=O)c2ccc(CCN)cc2)cn1,0.0332213872467921,0.3546309589950707,0.024,0.185,0.161,-0.161,-0.312,-0.009,0.043,-0.741,0.741,0.302,0.298,0.209,3.306
1466,Cc1cc(N)ccc1Oc1ccc(C(=O)N(C)C)cn1,0.0246587951798645,0.2952073050370365,0.022,0.158,0.135,-0.135,-0.258,-0.013,0.037,-0.8370000000000001,0.8370000000000001,0.245,0.22,0.18,4.078
1467,CCCCCCCCN1CCCC[C@H]1C(=O)C[C@H](C(=O)N[C@@H](CCN)C(=O)C(C)C)C(C)O,0.0526985279998892,0.3017854337064788,0.008,0.132,0.125,-0.125,-0.276,0.027,0.026,-0.8959999999999999,0.8959999999999999,0.303,0.274,0.14,3.2960000000000003
1468,CCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OCC)[C@@H](c3ccc(OC)cc3)C2)[C@H]1c1ccc(C)cc1,0.0199916312635563,0.3191311137733879,0.031,0.18,0.15,-0.15,-0.274,-0.025,0.045,-0.6,0.6,0.249,0.237,0.211,4.01
1469,CCCCCCCCCCCCCCCCNC(C)CO,0.083825203882669,0.2939945774052399,0.001,0.106,0.105,-0.105,-0.278,0.068,0.016,-0.848,0.848,0.346,0.28,0.107,2.891
1470,CCNc1cccnc1S(=O)(=O)N1CCOCC1(C)C,0.0289584658744161,0.3221813075139673,0.023,0.1689999999999999,0.147,-0.147,-0.283,-0.011,0.04,-0.634,0.634,0.272,0.242,0.192,3.675
1471,CCNc1cccnc1S(=O)(=O)N1CCOCC1(C)C,0.0278192368869708,0.3244230161666822,0.024,0.172,0.148,-0.148,-0.284,-0.013,0.041,-0.632,0.632,0.271,0.239,0.196,3.688
1472,COc1cc(C2Cc3c(cc(Br)c(O)c3O)C3CNCCC23)ccn1,0.0349486053890479,0.3204908386938872,0.018,0.161,0.143,-0.143,-0.285,-0.001,0.036,-0.941,0.941,0.284,0.272,0.179,3.527
1473,Cc1ccc(NS(=O)(=O)c2ccc(C(=O)N(C)C3CCS(=O)(=O)C3)cc2)cc1C,0.0227110811045547,0.3334633494218934,0.03,0.185,0.155,-0.155,-0.288,-0.023,0.046,-0.909,0.909,0.265,0.234,0.215,3.772
1474,Cc1ccc(NS(=O)(=O)c2ccc(C(=O)N(C)C3CCS(=O)(=O)C3)cc2)cc1C,0.0144057342928567,0.3490450620243711,0.043,0.21,0.1669999999999999,-0.1669999999999999,-0.294,-0.041,0.055,-0.964,0.964,0.253,0.222,0.253,3.958
1475,CNCc1ccc(Br)cc1N1CCCC(CO)C1,0.048031364083581,0.3072243333884757,0.01,0.14,0.13,-0.13,-0.279,0.02,0.028,-0.711,0.711,0.299,0.282,0.15,3.343
1476,CNCc1ccc(Br)cc1N1CCCC(CO)C1,0.0464511432300279,0.3101642791625281,0.011,0.143,0.132,-0.132,-0.281,0.017,0.029,-0.7659999999999999,0.7659999999999999,0.298,0.279,0.154,3.352
1477,CNCCC(c1ccccc1)c1c[nH]c2c(Cl)cccc12,0.0372270633639385,0.3042476382922477,0.015,0.148,0.134,-0.134,-0.272,0.005,0.032,-0.443,0.443,0.277,0.253,0.163,3.608
1478,C[C@H](C(=O)CCc1ccc(N2CC[C@@H](Nc3cccnn3)C2)nn1)c1cccc(OC(F)F)c1,0.0266800078995255,0.3060851044010304,0.022,0.162,0.14,-0.14,-0.268,-0.011,0.038,-0.973,0.973,0.257,0.234,0.184,3.894
1479,CCCCCCCCN1CCCC[C@H]1C(=O)C[C@H](C(=O)N[C@@H](CCN)C(=O)C(C)C)C(C)O,0.0393952733723021,0.3335000987440689,0.017,0.1639999999999999,0.147,-0.147,-0.298,0.003,0.036,-0.888,0.888,0.301,0.29,0.181,3.321
1480,C[C@H](C(=O)CCc1ccc(N2CC[C@@H](Nc3cccnn3)C2)nn1)c1cccc(OC(F)F)c1,0.0236665634811218,0.3290166814386391,0.028,0.181,0.153,-0.153,-0.285,-0.02,0.044,-0.995,0.995,0.265,0.25,0.209,3.78
1481,NC(=O)[C@H]1C[C@@H](N)CN(C(=O)OCC2c3ccccc3-c3ccccc32)C1,0.0297669509622805,0.3224385527691969,0.022,0.168,0.146,-0.146,-0.283,-0.009,0.039,-0.396,0.396,0.274,0.254,0.191,3.649
1482,NC(=O)[C@H]1C[C@@H](N)CN(C(=O)OCC2c3ccccc3-c3ccccc32)C1,0.0289952151965917,0.3261869836311137,0.023,0.172,0.149,-0.149,-0.286,-0.011,0.04,-0.393,0.393,0.275,0.246,0.195,3.638
1483,CC1(C)CSCC(CN)(N2CCC(N3CCCCC3)C2)C1,0.0772470752132267,0.2729372157985896,0.001,0.099,0.098,-0.098,-0.258,0.062,0.015,-0.89,0.89,0.32,0.308,0.1,3.122
1484,CC1(C)CSCC(CN)(N2CCC(N3CCCCC3)C2)C1,0.0773205738575781,0.2670205749283092,0.001,0.096,0.095,-0.095,-0.253,0.063,0.014,-0.872,0.872,0.316,0.294,0.096,3.1660000000000004
1485,CC1(C)CSCC(CN)(N2CCC(N3CCCCC3)C2)C1,0.0762180941923084,0.2672778201835387,0.001,0.096,0.096,-0.096,-0.253,0.062,0.015,-0.867,0.867,0.314,0.299,0.097,3.18
1486,CCOCCCNC(=O)/C(C#N)=C\Nc1ccc(N(CC)CC)cc1C.[Cl-],0.0111717939413991,0.3094660420411906,0.041,0.19,0.149,-0.149,-0.259,-0.04,0.051,-0.5479999999999999,0.5479999999999999,0.219,0.162,0.23,4.563
1487,CCOCCCNC(=O)/C(C#N)=C\Nc1ccc(N(CC)CC)cc1C.[Cl-],0.013523750560641,0.3121487425600135,0.037,0.187,0.149,-0.149,-0.263,-0.035,0.049,-0.8320000000000001,0.8320000000000001,0.228,0.218,0.224,4.39
1488,CCOCCCNC(=O)/C(C#N)=C\Nc1ccc(N(CC)CC)cc1C.[Cl-],0.0105103061422373,0.313581966124864,0.043,0.194,0.152,-0.152,-0.261,-0.042,0.052,-0.598,0.598,0.219,0.177,0.237,4.556
1489,CCN(C(=O)C1COCC1N)c1cccc2ccccc12,0.0238135607698244,0.3220343102252647,0.027,0.176,0.149,-0.149,-0.279,-0.019,0.043,-0.334,0.334,0.261,0.229,0.203,3.839
1490,CCN(C(=O)C1COCC1N)c1cccc2ccccc12,0.0205061217740154,0.3376160228277424,0.033,0.192,0.159,-0.159,-0.29,-0.027,0.048,-0.332,0.332,0.262,0.246,0.224,3.812
1491,NC(=O)[C@H]1C[C@@H](N)CN(C(=O)OCC2c3ccccc3-c3ccccc32)C1,0.0292157111296457,0.3250477546436684,0.023,0.171,0.148,-0.148,-0.285,-0.011,0.04,-0.396,0.396,0.275,0.256,0.194,3.642
1492,Nc1ccccc1NC(=O)CCCCCC(=O)NCc1ccccc1-c1ccc([C@@H]2O[C@H](CN3CCC4(CC3)C(=O)NCN4c3ccccc3)C[C@H](c3ccc(CO)cc3)O2)cc1,0.0367860714978306,0.3052398699909903,0.015,0.149,0.134,-0.134,-0.273,0.004,0.033,-0.99,0.99,0.277,0.266,0.165,3.61
1493,Nc1ccccc1NC(=O)CCCCCC(=O)NCc1ccccc1-c1ccc([C@@H]2O[C@H](CN3CCC4(CC3)C(=O)NCN4c3ccccc3)C[C@H](c3ccc(CO)cc3)O2)cc1,0.0306489346944962,0.3059013577901521,0.019,0.157,0.138,-0.138,-0.27,-0.005,0.036,-0.972,0.972,0.265,0.256,0.176,3.772
1494,Nc1ccccc1NC(=O)CCCCCC(=O)NCc1ccccc1-c1ccc([C@@H]2O[C@H](CN3CCC4(CC3)C(=O)NCN4c3ccccc3)C[C@H](c3ccc(CO)cc3)O2)cc1,0.0316044170710632,0.3113770067943248,0.019,0.159,0.14,-0.14,-0.275,-0.005,0.036,-0.998,0.998,0.271,0.268,0.178,3.694
1495,Cc1c(Cl)cccc1NC(=O)[C@@H](NS(=O)(=O)c1ccc2c(c1)OCCO2)C(C)C,0.0304651880836179,0.3402987233465652,0.024,0.179,0.155,-0.155,-0.299,-0.011,0.042,-0.813,0.813,0.287,0.284,0.203,3.482
1496,Cc1c(Cl)cccc1NC(=O)[C@@H](NS(=O)(=O)c1ccc2c(c1)OCCO2)C(C)C,0.0269372531547551,0.3366605404511754,0.026,0.181,0.155,-0.155,-0.293,-0.016,0.043,-0.98,0.98,0.277,0.26,0.208,3.61
1497,CCCNC(=O)C1(NC(=O)CC(CN)OC)CCCCC1,0.0651197988952606,0.3361460499407162,0.0069999999999999,0.142,0.136,-0.136,-0.31,0.039,0.026,-0.85,0.85,0.349,0.346,0.149,2.8680000000000003
1498,CCCNC(=O)C1(NC(=O)CC(CN)OC)CCCCC1,0.0709261917990141,0.32317353921271,0.004,0.13,0.126,-0.126,-0.3,0.048,0.023,-0.8640000000000001,0.8640000000000001,0.348,0.342,0.135,2.87
1499,CCCNC(=O)C1(NC(=O)CC(CN)OC)CCCCC1,0.0760710969036058,0.3227325473466021,0.003,0.127,0.123,-0.123,-0.301,0.055,0.021,-0.772,0.772,0.356,0.347,0.13,2.8080000000000003
1500,CCCNC(c1ncccn1)c1cc2cc(F)ccc2o1,0.0254672802677289,0.3331326055223125,0.027,0.181,0.154,-0.154,-0.29,-0.018,0.044,-0.946,0.946,0.271,0.269,0.208,3.684
1501,CCNC(c1cc(OC)ccc1Br)C1CCC(C)C(C)C1,0.046965633740487,0.3058278591458008,0.01,0.14,0.129,-0.129,-0.278,0.019,0.028,-0.7559999999999999,0.7559999999999999,0.296,0.29,0.15,3.375
1502,CCCS(=O)(=O)NCC1CCCC1CO,0.0808485087864409,0.3607680957984051,0.005,0.144,0.14,-0.14,-0.336,0.056,0.025,-0.905,0.905,0.392,0.3720000000000001,0.149,2.553
1503,Cc1ccc(NS(=O)(=O)c2cccc(C(=O)NCc3ccnc(OCC(F)(F)F)c3)c2)cc1,0.019918132619205,0.3537489752628549,0.036,0.203,0.1669999999999999,-0.1669999999999999,-0.302,-0.032,0.051,-0.916,0.916,0.271,0.251,0.24,3.693
1504,Cc1ccc(NS(=O)(=O)c2cccc(C(=O)NCc3ccnc(OCC(F)(F)F)c3)c2)cc1,0.0168679388786256,0.3426874292879828,0.038,0.201,0.163,-0.163,-0.291,-0.035,0.052,-0.972,0.972,0.256,0.232,0.24,3.91
1505,COC(=O)C1(C(F)(F)F)CC(c2cc(N)c(F)cc2Cl)=NO1,0.0196608873639754,0.3326916136562046,0.033,0.19,0.157,-0.157,-0.285,-0.028,0.048,-0.556,0.556,0.257,0.223,0.223,3.89
1506,CCNC(=NCc1cnc(C)s1)N1CC2CCCCC2C1,0.0518900429120248,0.3015649377734249,0.008,0.133,0.125,-0.125,-0.276,0.026,0.026,-0.8690000000000001,0.8690000000000001,0.302,0.283,0.141,3.313
1507,CCNC(=NCc1cnc(C)s1)N1CC2CCCCC2C1,0.0233725689037165,0.2884086804345404,0.022,0.155,0.133,-0.133,-0.251,-0.014,0.037,-0.89,0.89,0.238,0.227,0.177,4.202
1508,O=C(ON1CCNCC1)C1CC2CCC(=O)N2C1=O,0.0428497096568137,0.3360725512963649,0.015,0.162,0.147,-0.147,-0.301,0.008,0.035,-0.961,0.961,0.309,0.288,0.178,3.2310000000000003
1509,O=C(ON1CCNCC1)C1CC2CCC(=O)N2C1=O,0.0434009494894485,0.3339410906101769,0.015,0.16,0.145,-0.145,-0.3,0.009,0.034,-0.98,0.98,0.309,0.287,0.175,3.236
1510,O=C(ON1CCNCC1)C1CC2CCC(=O)N2C1=O,0.0433642001672728,0.3339043412880013,0.015,0.16,0.145,-0.145,-0.3,0.009,0.034,-0.98,0.98,0.309,0.287,0.175,3.236
1511,CC(C)(C)c1cc(N)n(-c2ccncc2)n1,0.0327068967363329,0.3264074795641676,0.02,0.1669999999999999,0.147,-0.147,-0.288,-0.005,0.038,-0.7809999999999999,0.7809999999999999,0.283,0.268,0.188,3.535
1512,CC(C)(C)c1cc(N)n(-c2ccncc2)n1,0.0327436460585085,0.3262972315976407,0.02,0.1669999999999999,0.147,-0.147,-0.288,-0.005,0.038,-0.78,0.78,0.283,0.267,0.188,3.535
1513,Cc1ccc(S(=O)(=O)c2nc(-c3ccccc3)oc2NCc2ccccc2)cc1,0.020983862962299,0.3141699552796745,0.029,0.175,0.147,-0.147,-0.271,-0.022,0.043,-0.6,0.6,0.249,0.193,0.204,4.019
1514,CNC(Cc1nnn(C)n1)C1(OC)CCCC(C)C1,0.0102898102091833,0.3436796609867255,0.049,0.216,0.1669999999999999,-0.1669999999999999,-0.285,-0.048,0.059,-0.828,0.828,0.236,0.228,0.265,4.229
1515,CNC(Cc1nnn(C)n1)C1(OC)CCCC(C)C1,0.0302079428283884,0.3404089713130921,0.024,0.179,0.155,-0.155,-0.298,-0.012,0.042,-0.93,0.93,0.287,0.276,0.204,3.488
1516,COc1c(O)c(C)c2c(c1OC)OC(CCOc1ccc(CC3SC(N)=NC3=O)cc1)CC2=O,0.023960558058527,0.3055706138905712,0.024,0.165,0.141,-0.141,-0.266,-0.016,0.04,-0.68,0.68,0.25,0.244,0.19,3.995
1517,CCNC(=NCc1cnc(C)s1)N1CC2CCCCC2C1,0.0520002908785518,0.3032921559156806,0.008,0.134,0.126,-0.126,-0.277,0.026,0.026,-0.851,0.851,0.303,0.286,0.142,3.298
1518,COc1c(O)c(C)c2c(c1OC)OC(CCOc1ccc(CC3SC(N)=NC3=O)cc1)CC2=O,0.0224905851715008,0.3160809200328086,0.027,0.174,0.147,-0.147,-0.274,-0.02,0.042,-0.667,0.667,0.254,0.249,0.202,3.943
1519,CNC(C)Cc1ccc2c(c1)CC(C)N2C,0.053360015799051,0.2663223378069717,0.005,0.111,0.106,-0.106,-0.246,0.033,0.02,-0.639,0.639,0.279,0.241,0.116,3.584
1520,CCCn1c(N)c(C(=O)COc2ccc(Br)cc2Br)c(=O)n(C)c1=O,0.0262757653555933,0.358011896635231,0.03,0.196,0.166,-0.166,-0.31,-0.021,0.048,-0.838,0.838,0.289,0.285,0.226,3.458
1521,Cn1ccc(CNc2ccc(F)cc2Br)c1,0.040901995581504,0.2922306099408085,0.012,0.1369999999999999,0.126,-0.126,-0.264,0.012,0.029,-0.632,0.632,0.276,0.252,0.149,3.625
1522,Cn1ccc(CNc2ccc(F)cc2Br)c1,0.0412694888032605,0.2942885719826451,0.012,0.138,0.127,-0.127,-0.266,0.013,0.029,-0.645,0.645,0.278,0.261,0.15,3.597
1523,NCCc1c(OC2C=CCCC2)ccc2ccccc12,0.0274149943430386,0.2964200326688332,0.02,0.155,0.134,-0.134,-0.261,-0.008,0.036,-0.448,0.448,0.252,0.217,0.175,3.968
1524,COc1ccc(N2CCCNCC2)cc1,0.0531027705438214,0.2575759991291658,0.004,0.107,0.102,-0.102,-0.238,0.034,0.019,-0.655,0.655,0.272,0.211,0.111,3.673
1525,COc1ccc(N2CCCNCC2)cc1,0.0540950022425641,0.2521738487693445,0.004,0.103,0.099,-0.099,-0.234,0.036,0.018,-0.648,0.648,0.27,0.2,0.106,3.705
1526,NCCC1(c2ccc(Cl)cc2)CCCCC1,0.0482886093388106,0.3276569565181399,0.012,0.152,0.14,-0.14,-0.297,0.017,0.031,-0.625,0.625,0.314,0.296,0.1639999999999999,3.187
1527,CNC(C)c1ccc(N(C)CCc2cccs2)cc1,0.0457896554308661,0.2753994203843585,0.008,0.123,0.115,-0.115,-0.251,0.022,0.024,-0.8759999999999999,0.8759999999999999,0.273,0.237,0.131,3.665
1528,CNC(C)c1ccc(N(C)CCc2cccs2)cc1,0.0454956608534608,0.2776043797148978,0.008,0.124,0.116,-0.116,-0.253,0.021,0.025,-0.872,0.872,0.274,0.233,0.133,3.651
1529,CCCc1cccc(C(NC)c2csc(C)n2)c1,0.0451281676317043,0.3282081963507747,0.013,0.155,0.142,-0.142,-0.296,0.013,0.032,-0.6679999999999999,0.6679999999999999,0.308,0.293,0.168,3.2430000000000003
1530,CC(C)(C)OC(=O)N1CCC(C(Nc2cc(Cl)c3nccnc3c2)c2cccnc2)CC1,0.009260829188265,0.3420994401331723,0.051,0.217,0.166,-0.166,-0.282,-0.05,0.06,-0.618,0.618,0.232,0.205,0.268,4.311
1531,CNC(C)Cc1ccc2c(c1)CC(C)N2C,0.0525515307111866,0.2682700518822814,0.005,0.113,0.108,-0.108,-0.247,0.032,0.021,-0.635,0.635,0.279,0.235,0.118,3.582
1532,CC(C)(C)OC(=O)N1CCC(C(Nc2cc(Cl)c3nccnc3c2)c2cccnc2)CC1,0.0097753196987242,0.3393799902921738,0.049,0.214,0.165,-0.165,-0.281,-0.049,0.058,-0.615,0.615,0.232,0.204,0.263,4.307
1533,CCn1sc(=NCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)n(C(C)C)c1=O,0.0214983534727581,0.3210788278486977,0.029,0.179,0.15,-0.15,-0.277,-0.023,0.044,-0.434,0.434,0.254,0.249,0.208,3.93
1534,CCn1sc(=NCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)n(C(C)C)c1=O,0.0190728982091649,0.3224753020913725,0.032,0.184,0.152,-0.152,-0.276,-0.027,0.046,-0.659,0.659,0.249,0.219,0.216,4.013
1535,CCn1sc(=NCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)n(C(C)C)c1=O,0.0216821000836364,0.3214095717482785,0.029,0.179,0.15,-0.15,-0.277,-0.022,0.044,-0.4270000000000001,0.4270000000000001,0.255,0.249,0.208,3.921
1536,CC(Nc1cc2c(cc1Br)OCCO2)C(F)F,0.0452384155982312,0.2952073050370365,0.01,0.135,0.125,-0.125,-0.268,0.018,0.027,-0.608,0.608,0.286,0.253,0.145,3.499
1537,Cc1ccc(Cn2nc(C)c(NC(=S)N(C)Cc3ccn(C)n3)c2C)cc1,0.0544624954643207,0.2785231127692891,0.005,0.117,0.112,-0.112,-0.257,0.033,0.022,-0.953,0.953,0.29,0.28,0.123,3.452
1538,Cc1ccc(Cn2nc(C)c(NC(=S)N(C)Cc3ccn(C)n3)c2C)cc1,0.048251860016635,0.2842560070286913,0.008,0.126,0.118,-0.118,-0.26,0.024,0.025,-0.977,0.977,0.283,0.273,0.134,3.529
1539,Cc1ccc(Cn2nc(C)c(NC(=S)N(C)Cc3ccn(C)n3)c2C)cc1,0.0451281676317043,0.2857994785600689,0.009,0.13,0.12,-0.12,-0.26,0.019,0.026,-0.908,0.908,0.279,0.269,0.139,3.584
1540,Cc1ccc(Cn2nc(C)c(NC(=S)N(C)Cc3ccn(C)n3)c2C)cc1,0.0482151106944593,0.2844765029617453,0.008,0.126,0.118,-0.118,-0.26,0.024,0.025,-0.973,0.973,0.283,0.273,0.134,3.528
1541,CCCn1c(N)c(C(=O)COc2ccc(Br)cc2Br)c(=O)n(C)c1=O,0.0274884929873899,0.3260032370202354,0.024,0.174,0.149,-0.149,-0.285,-0.014,0.041,-0.8590000000000001,0.8590000000000001,0.271,0.25,0.198,3.685
1542,CCCn1c(N)c(C(=O)COc2ccc(Br)cc2Br)c(=O)n(C)c1=O,0.0274149943430386,0.3269587193968025,0.025,0.174,0.15,-0.15,-0.286,-0.014,0.041,-0.852,0.852,0.272,0.25,0.199,3.678
1543,CCn1sc(=NCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)n(C(C)C)c1=O,0.0193301434643945,0.3207113346269411,0.031,0.182,0.151,-0.151,-0.275,-0.026,0.046,-1.0,1.0,0.249,0.242,0.214,4.02
1544,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)S(C)(=O)=O)O3)cc1,0.0262390160334176,0.3275467085516129,0.026,0.176,0.151,-0.151,-0.285,-0.016,0.042,-0.955,0.955,0.27,0.247,0.202,3.709
1545,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)S(C)(=O)=O)O3)cc1,0.0356100931882096,0.3248272587106145,0.018,0.163,0.145,-0.145,-0.288,-0.001,0.036,-0.847,0.847,0.288,0.271,0.181,3.475
1546,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)S(C)(=O)=O)O3)cc1,0.033552131146373,0.3245700134553849,0.02,0.165,0.146,-0.146,-0.287,-0.004,0.037,-0.732,0.732,0.283,0.252,0.185,3.528
1547,CCCCN1C(=O)[C@@H]2[C@H](Cc3ccc(O)c(O)c3)N[C@]3(C(=O)Nc4ccc(F)cc43)[C@@H]2C1=O,0.0239238087363514,0.3081798157650427,0.025,0.1669999999999999,0.142,-0.142,-0.268,-0.016,0.04,-0.983,0.983,0.252,0.222,0.192,3.97
1548,CCCCN1C(=O)[C@@H]2[C@H](Cc3ccc(O)c(O)c3)N[C@]3(C(=O)Nc4ccc(F)cc43)[C@@H]2C1=O,0.025981770778188,0.3195721056394958,0.025,0.172,0.147,-0.147,-0.279,-0.015,0.041,-0.981,0.981,0.264,0.248,0.196,3.789
1549,CCCCN1C(=O)[C@@H]2[C@H](Cc3ccc(O)c(O)c3)N[C@]3(C(=O)Nc4ccc(F)cc43)[C@@H]2C1=O,0.0241810539915809,0.3190576151290366,0.026,0.174,0.147,-0.147,-0.277,-0.018,0.042,-0.984,0.984,0.259,0.239,0.2,3.854
1550,CC1CN(c2ccc(C#N)c3ncccc23)CC(CN2CCN(c3ccc4c(c3)C(O)CNC4)CC2)O1,0.0037116815397411,0.3237982776896961,0.061,0.221,0.16,-0.16,-0.259,-0.061,0.065,-0.997,0.997,0.198,0.172,0.283,5.039
1551,CC1CN(c2ccc(C#N)c3ncccc23)CC(CN2CCN(c3ccc4c(c3)C(O)CNC4)CC2)O1,0.0048876598493621,0.3236880297231692,0.058,0.217,0.159,-0.159,-0.261,-0.057,0.062,-0.995,0.995,0.204,0.18,0.274,4.899
