,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
1729,COCCCCCNC(=O)N1CCN(C(C)C(=O)O)CC1,0.0330743899580894,0.2984412453884942,0.017,0.149,0.133,-0.133,-0.265,-0.0,0.033,-0.915,0.915,0.265,0.253,0.166,3.772
1730,COCCCCCNC(=O)N1CCN(C(C)C(=O)O)CC1,0.0661120305940033,0.321262574459576,0.005,0.133,0.128,-0.128,-0.297,0.042,0.024,-0.8590000000000001,0.8590000000000001,0.3389999999999999,0.321,0.138,2.946
1731,O=C(O)Cc1cc(OCCC2CCN(c3nc4ccc(Cl)cc4s3)CC2)no1,0.0335888804685486,0.3088780528863802,0.018,0.155,0.138,-0.138,-0.2739999999999999,-0.001,0.035,-0.998,0.998,0.273,0.236,0.173,3.662
1732,O=C(O)Cc1cc(OCCC2CCN(c3nc4ccc(Cl)cc4s3)CC2)no1,0.0342503682677104,0.3009769486186143,0.016,0.15,0.133,-0.133,-0.268,0.001,0.033,-0.999,0.999,0.2689999999999999,0.23,0.166,3.715
1733,O=C(O)CCCCCOCCO,0.0774675711462807,0.3599596107105406,0.005,0.146,0.141,-0.141,-0.3339999999999999,0.052,0.026,-0.988,0.988,0.386,0.371,0.152,2.593
1734,CCn1ncnc1CSc1csc(C(=O)O)c1,0.0152877180250724,0.3417319469114157,0.04,0.204,0.163,-0.163,-0.289,-0.038,0.053,-0.645,0.645,0.251,0.205,0.244,3.987
1735,CCc1cc(C(=O)O)cc(N2CCCOC(C)C2)n1,0.0175294266777874,0.3239085256562231,0.034,0.187,0.153,-0.153,-0.276,-0.03,0.048,-0.636,0.636,0.246,0.1969999999999999,0.222,4.064
1736,CCc1cc(C(=O)O)cc(N2CCCOC(C)C2)n1,0.0179336692217196,0.326370730241992,0.034,0.188,0.154,-0.154,-0.2789999999999999,-0.03,0.048,-0.6409999999999999,0.6409999999999999,0.249,0.196,0.222,4.022
1737,COC(=O)C1CN(C(=O)N(C)CCC(=O)O)CC1C,0.0761813448701328,0.3332428534888395,0.004,0.132,0.129,-0.129,-0.311,0.054,0.023,-0.878,0.878,0.364,0.356,0.136,2.747
1738,COC(=O)C1CN(C(=O)N(C)CCC(=O)O)CC1C,0.0728371565521481,0.345002636585049,0.005,0.141,0.136,-0.136,-0.32,0.048,0.025,-0.789,0.789,0.3670000000000001,0.357,0.147,2.721
1739,COC(=O)C1CN(C(=O)N(C)CCC(=O)O)CC1C,0.0721389194308107,0.3361093006185406,0.005,0.1369999999999999,0.132,-0.132,-0.312,0.048,0.024,-0.863,0.863,0.36,0.355,0.142,2.779
1740,CCCCC(NC(=O)CNC(=O)c1c[nH]c2ccccc2c1=O)C(=O)O,0.0124212708953713,0.3804289831623805,0.052,0.236,0.184,-0.184,-0.317,-0.051,0.064,-0.595,0.595,0.265,0.264,0.289,3.772
1741,CCCCC(NC(=O)CNC(=O)c1c[nH]c2ccccc2c1=O)C(=O)O,0.0091138318995624,0.3810169723171909,0.059,0.245,0.186,-0.186,-0.313,-0.059,0.068,-0.964,0.964,0.254,0.247,0.304,3.936
1742,CCCCC(NC(=O)CNC(=O)c1c[nH]c2ccccc2c1=O)C(=O)O,0.0141117397154515,0.3747695875473296,0.048,0.2289999999999999,0.18,-0.18,-0.314,-0.047,0.061,-0.556,0.556,0.267,0.256,0.2769999999999999,3.743
1743,COc1ccc(C(=O)N[C@@H](CC(=O)O)c2ccccc2Cl)nc1-c1cccc(C(C)=O)c1,0.0184849090543544,0.3519115091540722,0.038,0.205,0.1669999999999999,-0.1669999999999999,-0.3,-0.034,0.052,-0.493,0.493,0.266,0.237,0.242,3.762
1744,COc1ccc(C(=O)N[C@@H](CC(=O)O)c2ccccc2Cl)nc1-c1cccc(C(C)=O)c1,0.0197343860083267,0.3566889210369073,0.037,0.206,0.168,-0.168,-0.305,-0.032,0.052,-0.5329999999999999,0.5329999999999999,0.272,0.254,0.243,3.675
1745,C=CCOCC=C.CC(=O)O.OCCCO,0.0286644712970108,0.3092455461081367,0.021,0.161,0.14,-0.14,-0.272,-0.009,0.037,-0.471,0.471,0.263,0.216,0.182,3.801
1746,CCn1ncnc1CSc1csc(C(=O)O)c1,0.0151039714141942,0.3427241786101585,0.0409999999999999,0.205,0.1639999999999999,-0.1639999999999999,-0.289,-0.038,0.053,-0.642,0.642,0.251,0.204,0.245,3.986
1747,O=C(O)c1ccsc1-c1c(-c2cc3sc(-c4cc5sc(-c6cc7sccc7s6)cc5s4)cc3s2)sc2ccsc12,0.0005512398326348,0.3159339227441059,0.077,0.235,0.158,-0.158,-0.243,-0.072,0.073,-0.513,0.513,0.171,0.139,0.312,5.8370000000000015
1748,Cc1ccc(-c2csc(NC(=O)c3sc4ccccc4[n+]3C)c2C(=O)O)c(F)c1F,0.0116495351296826,0.1355682495059912,0.01,0.072,0.062,-0.062,-0.119,-0.005,0.017,-0.7959999999999999,0.7959999999999999,0.113,-0.048,0.0819999999999999,8.823
1749,Cc1ccc(-c2csc(NC(=O)c3sc4ccccc4[n+]3C)c2C(=O)O)c(F)c1F,0.0023887059414175,0.1048825654893193,0.017,0.068,0.051,-0.051,-0.086,-0.017,0.019,-0.784,0.784,0.069,-0.14,0.084,14.4
1750,CC(CC1CC1)NC(=O)Nc1cccnc1C(=O)O,0.0165371949790447,0.3592981229113788,0.042,0.213,0.171,-0.171,-0.304,-0.039,0.055,-0.643,0.643,0.265,0.24,0.255,3.773
1751,CC(CC1CC1)NC(=O)Nc1cccnc1C(=O)O,0.0166474429455717,0.3608415944427564,0.042,0.214,0.172,-0.172,-0.305,-0.039,0.0559999999999999,-0.6709999999999999,0.6709999999999999,0.266,0.237,0.256,3.756
1752,CC[C@@H](C(=O)O)C1CCC(OC)CC1,0.0411592408367335,0.2942150733382939,0.012,0.138,0.127,-0.127,-0.265,0.012,0.0289999999999999,-0.85,0.85,0.278,0.23,0.15,3.6
1753,COCC(C)(NC(=O)C1CC(=O)N(Cc2ccco2)C1)C(=O)O,0.0589459127697506,0.3218873129365621,0.0069999999999999,0.139,0.131,-0.131,-0.296,0.033,0.026,-0.959,0.959,0.3279999999999999,0.308,0.146,3.047
1754,COCC(C)(NC(=O)C1CC(=O)N(Cc2ccco2)C1)C(=O)O,0.0579169317488322,0.3245700134553849,0.008,0.141,0.133,-0.133,-0.298,0.031,0.027,-0.552,0.552,0.3279999999999999,0.302,0.149,3.0460000000000003
1755,COCC(C)(NC(=O)C1CC(=O)N(Cc2ccco2)C1)C(=O)O,0.0582476756484131,0.3187636205516314,0.0069999999999999,0.138,0.13,-0.13,-0.293,0.032,0.026,-0.989,0.989,0.325,0.303,0.145,3.079
1756,CC(C(=O)O)N1CCN(Cc2ccc(Br)cc2)CC1,0.0380355484518029,0.3312216407691784,0.018,0.1639999999999999,0.147,-0.147,-0.295,0.002,0.036,-0.883,0.883,0.297,0.276,0.182,3.369
1757,CC(C(=O)O)N1CCN(Cc2ccc(Br)cc2)CC1,0.0381090470961542,0.3311113928026514,0.018,0.1639999999999999,0.147,-0.147,-0.295,0.002,0.036,-0.882,0.882,0.297,0.276,0.182,3.3680000000000003
1758,CC(C(=O)O)N1CCN(Cc2ccc(Br)cc2)CC1,0.0456794074643391,0.3122589905265404,0.012,0.145,0.133,-0.133,-0.282,0.016,0.03,-0.883,0.883,0.298,0.278,0.156,3.3510000000000004
1759,CC(C)(C)C(C(=O)O)N1C(=O)CCC1=O,0.0538745063095102,0.383148433003379,0.015,0.18,0.165,-0.165,-0.346,0.016,0.037,-0.7390000000000001,0.7390000000000001,0.362,0.361,0.195,2.761
1760,CC(C)(C)C(C(=O)O)N1C(=O)CCC1=O,0.0572554439496704,0.3753208273799644,0.013,0.172,0.159,-0.159,-0.34,0.022,0.035,-0.7440000000000001,0.7440000000000001,0.363,0.348,0.185,2.756
1761,Cc1ccc(-c2csc(NC(=O)c3sc4ccccc4[n+]3C)c2C(=O)O)c(F)c1F,0.0159124565020586,0.1319300666106014,0.0069999999999999,0.065,0.0579999999999999,-0.0579999999999999,-0.118,0.002,0.0139999999999999,-0.753,0.753,0.12,-0.036,0.071,8.351
1762,CC(C)(C(=O)O)n1cc(NC(=O)COc2ccc(F)cc2F)cn1,0.0339563736903052,0.3261502343089379,0.02,0.166,0.146,-0.146,-0.289,-0.003,0.037,-0.98,0.98,0.285,0.266,0.185,3.505
1763,CC(C)(C(=O)O)n1cc(NC(=O)COc2ccc(F)cc2F)cn1,0.0356100931882096,0.3185063752964018,0.018,0.159,0.141,-0.141,-0.283,0.0,0.035,-0.976,0.976,0.284,0.261,0.177,3.527
1764,COc1c(Br)cc(C(=O)n2c(C)c(Cc3cccc(O[C@@H](C)C(=O)O)c3)c3cc(OC(F)(F)F)ccc32)cc1Br,0.011392289874453,0.3484203235473849,0.048,0.216,0.1689999999999999,-0.1689999999999999,-0.29,-0.047,0.0579999999999999,-0.8270000000000001,0.8270000000000001,0.243,0.2269999999999999,0.264,4.1160000000000005
1765,COc1c(Br)cc(C(=O)n2c(C)c(Cc3cccc(O[C@@H](C)C(=O)O)c3)c3cc(OC(F)(F)F)ccc32)cc1Br,0.0094813251213189,0.3568726676477856,0.053,0.2269999999999999,0.174,-0.174,-0.294,-0.053,0.063,-0.89,0.89,0.241,0.239,0.28,4.145
1766,CC1(C)CC(=O)C2=C(C1)N(CCC(=O)O)C1=C(C(=O)CC(C)(C)C1)C2c1cc(Br)ccc1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-],0.001800716786607,0.3489348140578441,0.076,0.25,0.174,-0.174,-0.2739999999999999,-0.073,0.075,-0.971,0.971,0.2,0.18,0.326,4.988
1767,CC1(C)CC(=O)C2=C(C1)N(CCC(=O)O)C1=C(C(=O)CC(C)(C)C1)C2c1cc(Br)ccc1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-],0.0160962031129368,0.3354845621415544,0.038,0.198,0.16,-0.16,-0.284,-0.035,0.051,-0.687,0.687,0.249,0.2289999999999999,0.236,4.012
1768,CC1(C)CC(=O)C2=C(C1)N(CCC(=O)O)C1=C(C(=O)CC(C)(C)C1)C2c1cc(Br)ccc1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-],0.0022784579748906,0.349265557957425,0.074,0.247,0.173,-0.173,-0.276,-0.071,0.074,-0.939,0.939,0.204,0.183,0.321,4.902
1769,CC1CCCCC1N(C)C(=O)NCC(C)(O)C(=O)O,0.0593501553136828,0.3409234618235513,0.009,0.15,0.141,-0.141,-0.312,0.03,0.0289999999999999,-0.887,0.887,0.342,0.316,0.159,2.9210000000000003
1770,CC1CCCCC1N(C)C(=O)NCC(C)(O)C(=O)O,0.0547197407195502,0.3256357437984789,0.009,0.145,0.135,-0.135,-0.297,0.026,0.0279999999999999,-0.967,0.967,0.324,0.302,0.154,3.089
1771,CC1CCCCC1N(C)C(=O)NCC(C)(O)C(=O)O,0.0682802406023669,0.3446718926854681,0.006,0.145,0.138,-0.138,-0.318,0.042,0.027,-0.8270000000000001,0.8270000000000001,0.36,0.348,0.151,2.778
1772,COc1ccc2nccc([C@@H](F)CC[C@@H]3CCN(CCCc4ccccc4F)C[C@@H]3CC(=O)O)c2c1,0.018742154309584,0.3444881460745899,0.036,0.1989999999999999,0.163,-0.163,-0.294,-0.032,0.051,-0.515,0.515,0.262,0.245,0.235,3.818
1773,COc1ccc2nccc([C@@H](F)CC[C@@H]3CCN(CCCc4ccccc4F)C[C@@H]3CC(=O)O)c2c1,0.0192198954978675,0.3282449456729504,0.033,0.187,0.155,-0.155,-0.281,-0.0279999999999999,0.047,-0.989,0.989,0.253,0.251,0.22,3.949
1774,CC(C)(C(=O)O)n1cc(NC(=O)COc2ccc(F)cc2F)cn1,0.0383295430292081,0.340960211145727,0.019,0.17,0.151,-0.151,-0.303,0.001,0.038,-0.93,0.93,0.304,0.302,0.1889999999999999,3.29
1775,CON([C@@H](C)C(=O)O)P(Cl)c1ccccc1,0.035463095899507,0.3514337679657887,0.022,0.18,0.158,-0.158,-0.311,-0.005,0.0409999999999999,-0.609,0.609,0.305,0.297,0.2019999999999999,3.277
1776,CON([C@@H](C)C(=O)O)P(Cl)c1ccccc1,0.0408652462593283,0.3162279173215112,0.0139999999999999,0.152,0.138,-0.138,-0.284,0.008,0.032,-0.755,0.755,0.292,0.262,0.166,3.422
1777,CC(=O)NC(CCC(=O)O)Cc1cc(C)sc1C,0.0341768696233591,0.3021161776060597,0.016,0.15,0.134,-0.134,-0.2689999999999999,0.001,0.033,-0.8540000000000001,0.8540000000000001,0.27,0.257,0.1669999999999999,3.707
1778,CN1CCN(C(=O)C2CCCC2C(=O)O)c2ccccc21,0.0341768696233591,0.3044681342253016,0.017,0.152,0.135,-0.135,-0.271,0.001,0.034,-0.65,0.65,0.271,0.2289999999999999,0.1689999999999999,3.685
1779,O=C(O)c1ccc(Oc2ccccc2Br)cc1[N+](=O)[O-],0.0122375242844931,0.3903880494719829,0.055,0.244,0.1889999999999999,-0.1889999999999999,-0.324,-0.054,0.066,-0.665,0.665,0.27,0.263,0.298,3.697
1780,O=C(O)c1ccc(Oc2ccccc2Br)cc1[N+](=O)[O-],0.0122375242844931,0.3903880494719829,0.055,0.244,0.1889999999999999,-0.1889999999999999,-0.324,-0.054,0.066,-0.6609999999999999,0.6609999999999999,0.27,0.262,0.298,3.697
1781,CCN1CCC(Cc2ccc(C(=O)O)cc2)C1,0.0238870594141757,0.3348230743423927,0.0289999999999999,0.184,0.155,-0.155,-0.29,-0.021,0.045,-0.991,0.991,0.2689999999999999,0.231,0.213,3.72
1782,CCN1CCC(Cc2ccc(C(=O)O)cc2)C1,0.021718849405812,0.3162279173215112,0.0279999999999999,0.175,0.147,-0.147,-0.273,-0.021,0.043,-0.968,0.968,0.252,0.196,0.204,3.971
1783,COc1ccc(C(=O)Nc2ccon2)cc1C=CC(=O)O,0.0188156529539353,0.3504047869448704,0.037,0.203,0.166,-0.166,-0.299,-0.033,0.052,-0.8190000000000001,0.8190000000000001,0.266,0.243,0.24,3.762
1784,COc1ccc(C(=O)Nc2ccon2)cc1C=CC(=O)O,0.0124212708953713,0.3681547095557117,0.05,0.228,0.178,-0.178,-0.307,-0.049,0.061,-0.471,0.471,0.258,0.237,0.278,3.878
1785,CN(CC(=O)N1CCc2ccccc2[C@H]1C(=O)O)S(C)(=O)=O,0.0428497096568137,0.3651780144594836,0.019,0.18,0.161,-0.161,-0.326,0.003,0.039,-0.802,0.802,0.3289999999999999,0.326,0.1989999999999999,3.039
1786,CN(CC(=O)N1CCc2ccccc2[C@H]1C(=O)O)S(C)(=O)=O,0.0392850254057751,0.3577546513800013,0.02,0.179,0.159,-0.159,-0.318,-0.001,0.04,-0.736,0.736,0.317,0.31,0.2,3.154
1787,CN(CC(=O)N1CCc2ccccc2[C@H]1C(=O)O)S(C)(=O)=O,0.0449076716986504,0.3566521717147317,0.017,0.173,0.156,-0.156,-0.32,0.008,0.037,-0.8420000000000001,0.8420000000000001,0.327,0.3229999999999999,0.1889999999999999,3.055
1788,O=C(O)C1CCc2nc(-c3cccc(Cl)c3)ccc21,0.0204693724518398,0.3460683669281429,0.034,0.1969999999999999,0.163,-0.163,-0.297,-0.0289999999999999,0.05,-0.457,0.457,0.267,0.246,0.2319999999999999,3.74
1789,CN1CCN(C(=O)C2CCCC2C(=O)O)c2ccccc21,0.0371535647195872,0.3066363442336652,0.015,0.15,0.135,-0.135,-0.2739999999999999,0.005,0.033,-0.645,0.645,0.2789999999999999,0.2339999999999999,0.165,3.589
1790,CCOc1cc(/C=N/NC(=O)c2ccc(OC)c(OC)c2)cc(I)c1OCc1ccc(C(=O)O)cc1,0.0232255716150139,0.3174038956311322,0.027,0.174,0.147,-0.147,-0.275,-0.019,0.042,-0.792,0.792,0.256,0.247,0.201,3.904
1791,O=C(Nc1ccc(C(O)O)cc1)C1=C(C(=O)Nc2ccc(C(=O)O)cc2)CCC=C1,0.0090403332552111,0.3537489752628549,0.054,0.226,0.172,-0.172,-0.291,-0.053,0.062,-0.904,0.904,0.238,0.226,0.2789999999999999,4.203
1792,O=C(Nc1ccc(C(O)O)cc1)C1=C(C(=O)Nc2ccc(C(=O)O)cc2)CCC=C1,0.0099958156317781,0.351397018643613,0.051,0.222,0.171,-0.171,-0.291,-0.051,0.061,-0.904,0.904,0.24,0.221,0.273,4.166
1793,O=C(Nc1ccc(C(O)O)cc1)C1=C(C(=O)Nc2ccc(C(=O)O)cc2)CCC=C1,0.0110247966526964,0.3572034115473665,0.05,0.223,0.173,-0.173,-0.297,-0.05,0.061,-0.777,0.777,0.247,0.23,0.273,4.05
1794,CCC(=O)O.O=P(O)(O)N(P(=O)(O)O)P(=O)(O)O,0.0190361488869892,0.3685222027774683,0.04,0.215,0.175,-0.175,-0.313,-0.036,0.055,-0.921,0.921,0.278,0.257,0.255,3.603
1795,CCn1ccc(NC(=O)NC2(CC(=O)O)CCC2)n1,0.0662957772048816,0.2998744689533447,0.004,0.121,0.1169999999999999,-0.1169999999999999,-0.2789999999999999,0.045,0.021,-0.973,0.973,0.324,0.291,0.125,3.0860000000000003
1796,CCn1ccc(NC(=O)NC2(CC(=O)O)CCC2)n1,0.059754397857615,0.3007197033633848,0.006,0.126,0.12,-0.12,-0.278,0.037,0.023,-0.971,0.971,0.314,0.28,0.132,3.182
1797,CCn1ccc(NC(=O)NC2(CC(=O)O)CCC2)n1,0.0683537392467182,0.298882237254602,0.003,0.119,0.115,-0.115,-0.2789999999999999,0.048,0.02,-0.867,0.867,0.327,0.292,0.122,3.062
1798,CCn1ccc(NC(=O)NC2(CC(=O)O)CCC2)n1,0.059533901924561,0.3000214662420473,0.006,0.126,0.12,-0.12,-0.2769999999999999,0.036,0.023,-0.97,0.97,0.313,0.278,0.131,3.1910000000000003
1799,O=C(O)[C@H]1CN(C(=O)c2ccccc2OC(F)F)C[C@@H]1C1CC1,0.0412694888032605,0.3482365769365067,0.018,0.171,0.153,-0.153,-0.311,0.004,0.037,-0.915,0.915,0.315,0.308,0.1889999999999999,3.178
1800,O=C(O)[C@H]1CN(C(=O)c2ccccc2OC(F)F)C[C@@H]1C1CC1,0.0372638126861141,0.3552189481498811,0.021,0.18,0.159,-0.159,-0.315,-0.003,0.0409999999999999,-0.5529999999999999,0.5529999999999999,0.311,0.304,0.201,3.212
1801,COc1cc(-c2cc(C(=O)O)[nH]n2)cc(C(C)C)c1,0.0222333399162712,0.3301559104260844,0.03,0.184,0.154,-0.154,-0.285,-0.023,0.045,-0.855,0.855,0.262,0.245,0.214,3.818
1802,CCOc1cc(/C=N/NC(=O)c2ccc(OC)c(OC)c2)cc(I)c1OCc1ccc(C(=O)O)cc1,0.0195138900752728,0.3336470960327717,0.033,0.191,0.157,-0.157,-0.286,-0.0279999999999999,0.048,-0.848,0.848,0.257,0.245,0.2239999999999999,3.887
1803,CN1CCN(C(=O)C2CCCC2C(=O)O)c2ccccc21,0.0378518018409246,0.2931860923173755,0.013,0.141,0.128,-0.128,-0.263,0.008,0.03,-0.642,0.642,0.271,0.233,0.154,3.692
1804,O=C(O)Oc1ccc2c(c1)C(N(CCC1CCN(c3ccncc3)CC1)C(=O)c1ccccc1Cl)CC2,0.0306121853723206,0.3006094553968578,0.019,0.154,0.135,-0.135,-0.266,-0.004,0.035,-0.996,0.996,0.262,0.222,0.172,3.824
1805,O=C(O)Oc1ccc2c(c1)C(N(CCC1CCN(c3ccncc3)CC1)C(=O)c1ccccc1Cl)CC2,0.0378518018409246,0.3049826247357608,0.015,0.148,0.134,-0.134,-0.273,0.006,0.032,-0.984,0.984,0.2789999999999999,0.247,0.163,3.5860000000000003
1806,CC(=O)NC(CCC(=O)O)Cc1cc(C)sc1C,0.0528087759664162,0.3033656545600319,0.008,0.133,0.125,-0.125,-0.278,0.027,0.026,-0.4,0.4,0.305,0.2739999999999999,0.141,3.282
1807,CCOc1cccc(Sc2ccc(C(=O)O)o2)n1,0.0226375824602034,0.324974255999317,0.0289999999999999,0.18,0.151,-0.151,-0.281,-0.021,0.044,-0.62,0.62,0.26,0.2269999999999999,0.208,3.852
1808,O=C(O)[C@@H]1Cc2cc(Cl)cc(Cl)c2O[C@@H]1C(F)(F)F,0.033552131146373,0.3488980647356685,0.023,0.181,0.158,-0.158,-0.307,-0.008,0.042,-0.621,0.621,0.299,0.2739999999999999,0.203,3.34
1809,Cc1c(C)c2ccc(OC(C)C(=O)NC(Cc3ccccc3)C(=O)O)cc2oc1=O,0.0158389578577073,0.3493390566017763,0.0409999999999999,0.208,0.1669999999999999,-0.1669999999999999,-0.295,-0.038,0.054,-0.484,0.484,0.257,0.235,0.249,3.892
1810,Cc1c(C)c2ccc(OC(C)C(=O)NC(Cc3ccccc3)C(=O)O)cc2oc1=O,0.0156919605690046,0.3480895796478041,0.0409999999999999,0.207,0.166,-0.166,-0.294,-0.038,0.054,-0.491,0.491,0.256,0.226,0.248,3.91
1811,NC(=O)C[C@H](NC(=O)c1cn[nH]c1)C(=O)O,0.0467818871296088,0.3618705754636747,0.016,0.174,0.158,-0.158,-0.325,0.01,0.037,-0.8220000000000001,0.8220000000000001,0.3339999999999999,0.325,0.19,2.99
1812,NC(=O)C[C@H](NC(=O)c1cn[nH]c1)C(=O)O,0.0459734020417443,0.3576076540912987,0.016,0.172,0.156,-0.156,-0.321,0.009,0.037,-0.865,0.865,0.33,0.313,0.188,3.03
1813,NC(=O)C[C@H](NC(=O)c1cn[nH]c1)C(=O)O,0.0517430456233222,0.3530139888193418,0.013,0.1639999999999999,0.151,-0.151,-0.319,0.018,0.034,-0.617,0.617,0.3379999999999999,0.324,0.177,2.963
1814,CCC(C)N(CCOC)c1nc(C(=O)O)cs1,0.0275619916317412,0.3157501761332277,0.023,0.1669999999999999,0.144,-0.144,-0.2769999999999999,-0.012,0.039,-0.607,0.607,0.265,0.1989999999999999,0.19,3.774
1815,CCC(C)N(CCOC)c1nc(C(=O)O)cs1,0.0309061799497258,0.3179551354637669,0.021,0.1639999999999999,0.144,-0.144,-0.28,-0.0069999999999999,0.038,-0.56,0.56,0.2739999999999999,0.216,0.185,3.656
1816,CC.CC(C)(C)O.Cc1nc2cc3nn2c(c1CC(=O)O)N1CCC(C)(CC1)OCCCCCOc1cc(F)cc(F)c1-c1cccc-3c1,0.0149569741254915,0.3101642791625281,0.035,0.183,0.148,-0.148,-0.263,-0.032,0.047,-0.936,0.936,0.231,0.209,0.218,4.336
1817,CC.CC(C)(C)O.Cc1nc2cc3nn2c(c1CC(=O)O)N1CCC(C)(CC1)OCCCCCOc1cc(F)cc(F)c1-c1cccc-3c1,0.0168311895564499,0.2928553484177946,0.03,0.168,0.138,-0.138,-0.251,-0.025,0.042,-0.7070000000000001,0.7070000000000001,0.225,0.179,0.1969999999999999,4.4430000000000005
1818,CC(NC(=O)C1CCCCN1C)C(=O)O,0.0629148395647213,0.3195721056394958,0.006,0.134,0.128,-0.128,-0.295,0.038,0.025,-0.97,0.97,0.3329999999999999,0.298,0.141,3.002
1819,CC(NC(=O)C1CCCCN1C)C(=O)O,0.0645685590626258,0.3289799321164635,0.006,0.139,0.132,-0.132,-0.303,0.039,0.026,-0.975,0.975,0.3429999999999999,0.327,0.145,2.919
1820,CC(NC(=O)C1CCCCN1C)C(=O)O,0.059644149891088,0.3170364024093756,0.0069999999999999,0.136,0.129,-0.129,-0.292,0.034,0.025,-0.979,0.979,0.326,0.291,0.142,3.069
1821,CCCCC(C(=O)OCC)c1cc(C(C)C)cc(C(C)C)c1-c1c(Cl)cccc1C(=O)O,0.0218658466945147,0.336697289773351,0.031,0.1889999999999999,0.157,-0.157,-0.29,-0.025,0.047,-0.924,0.924,0.265,0.258,0.22,3.773
1822,CCN(CC=CC(=O)O)c1ccccc1,0.0214983534727581,0.2987719892880751,0.026,0.1639999999999999,0.139,-0.139,-0.259,-0.018,0.04,-0.909,0.909,0.24,0.182,0.19,4.1610000000000005
1823,CCN(CC=CC(=O)O)c1ccccc1,0.0214616041505825,0.2987719892880751,0.026,0.1639999999999999,0.139,-0.139,-0.259,-0.019,0.04,-0.91,0.91,0.24,0.182,0.19,4.163
1824,CCC(SCc1ccc(C(N)=O)cc1F)C(=O)O,0.0236665634811218,0.3516175145766669,0.032,0.196,0.1639999999999999,-0.1639999999999999,-0.303,-0.025,0.048,-0.919,0.919,0.2789999999999999,0.254,0.228,3.587
1825,CCC(SCc1ccc(C(N)=O)cc1F)C(=O)O,0.020983862962299,0.3511397733883834,0.035,0.2,0.165,-0.165,-0.301,-0.0289999999999999,0.05,-0.836,0.836,0.272,0.241,0.2339999999999999,3.677
1826,COCCOc1ccc(CNC(=O)N2CCC(C)(C(=O)O)C2)cc1,0.0463408952635009,0.3243862668445066,0.012,0.152,0.139,-0.139,-0.293,0.015,0.031,-0.604,0.604,0.308,0.2689999999999999,0.1639999999999999,3.247
1827,COCCOc1ccc(CNC(=O)N2CCC(C)(C(=O)O)C2)cc1,0.0453119142425826,0.3229162939574804,0.013,0.152,0.139,-0.139,-0.291,0.0139999999999999,0.032,-0.615,0.615,0.305,0.285,0.1639999999999999,3.278
1828,COCCOc1ccc(CNC(=O)N2CCC(C)(C(=O)O)C2)cc1,0.0515225496902682,0.310715518995163,0.009,0.139,0.13,-0.13,-0.283,0.024,0.027,-0.601,0.601,0.308,0.276,0.148,3.25
1829,O=C(O)c1sccc1OCc1ccccc1Br,0.0211308602510016,0.3568726676477856,0.035,0.203,0.168,-0.168,-0.306,-0.03,0.051,-0.473,0.473,0.276,0.266,0.239,3.625
1830,O=C(O)Oc1ccc2c(c1)C(N(CCC1CCN(c3ccncc3)CC1)C(=O)c1ccccc1Cl)CC2,0.034397365556413,0.3065260962671383,0.017,0.153,0.136,-0.136,-0.273,0.001,0.034,-0.981,0.981,0.273,0.248,0.17,3.661
1831,CC(CC1CC1)NC(=O)Nc1cccnc1C(=O)O,0.0286277219748352,0.3531977354302201,0.027,0.19,0.162,-0.162,-0.308,-0.017,0.045,-0.62,0.62,0.291,0.27,0.217,3.431
1832,Cc1csc(-c2cccc(C(=O)N3CCC(C(=O)O)C(C)C3)c2)n1,0.0189993995648136,0.336807537739878,0.035,0.193,0.159,-0.159,-0.288,-0.03,0.049,-0.456,0.456,0.258,0.235,0.228,3.877
1833,CCC1CC[C@H]2c3nc(CCc4ccc(F)cc4)c(C(=O)O)c(-c4cc(C(=O)NC5CCc6ccccc65)co4)c3C(=O)N12,0.0126785161506009,0.358636635112217,0.048,0.221,0.173,-0.173,-0.3,-0.046,0.059,-0.638,0.638,0.253,0.245,0.268,3.952
1834,CCC1CC[C@H]2c3nc(CCc4ccc(F)cc4)c(C(=O)O)c(-c4cc(C(=O)NC5CCc6ccccc65)co4)c3C(=O)N12,0.011282041907926,0.3597758640996623,0.05,0.2239999999999999,0.174,-0.174,-0.299,-0.05,0.061,-0.6759999999999999,0.6759999999999999,0.249,0.245,0.275,4.011
1835,COc1ccc(CC(=O)Nc2ccc(C(=O)N(CC(=O)O)Cc3ccc(C#N)cc3)cc2)c(C(F)(F)F)c1,0.0158022085355316,0.3474648411708179,0.0409999999999999,0.206,0.166,-0.166,-0.294,-0.038,0.054,-0.983,0.983,0.256,0.243,0.247,3.911
1836,Cc1nc2cc(-c3cccc(-c4ccccc4)c3)nn2c(N2CCS(=O)(=O)CC2)c1C(O)C(=O)O,0.0148467261589646,0.344047154208482,0.0409999999999999,0.206,0.165,-0.165,-0.29,-0.039,0.054,-0.6940000000000001,0.6940000000000001,0.251,0.244,0.247,3.985
